77,Acqua di Sardegna,Scalo Porto Cervo Man Eau de Parfum Acqua di Sardegna for men,woody,130,amber,104,balsamic,100,aromatic,87,leather,65,,,1,1,1,100,1,1,100,1,100
78,Acqua di Sardegna,Scalo Porto Cervo Woman Eau de Parfum Acqua di Sardegna for women,powdery,130,woody,85,citrus,60,patchouli,57,rose,57,white floral,57,1,1,1,1,100,1,100,100,100
79,Acqua di Sardegna,Smeralda Woman Eau de Parfum Acqua di Sardegna for women,citrus,130,powdery,73,sweet,67,floral,66,aromatic,62,,,1,33,1,1,100,66,33,66,33
80,Acqua di Stresa,Acqua di Stresa Acqua di Stresa for women and men,floral,130,fruity,83,woody,44,rose,37,soft spicy,36,,,20,80,1,1,100,80,20,100,20
81,Acqua di Stresa,Acqua di Stresa fresh touch Acqua di Stresa for women and men,citrus,130,floral,70,white floral,53,woody,52,amber,33,fruity,32,1,100,1,1,33,100,100,100,66
82,Acqua di Stresa,Calycanthus Brumae Acqua di Stresa for women and men,fresh spicy,130,white floral,80,balsamic,56,smoky,45,fruity,24,warm spicy,22,50,100,50,50,50,75,25,100,75
83,Acqua di Stresa,Camellia Soliflor Acqua di Stresa for women,floral,130,fresh,130,warm spicy,128,green,112,citrus,104,,,50,50,50,1,100,50,50,100,50
84,Acqua di Stresa,Dianthus Acqua di Stresa for women and men,aromatic,130,floral,94,citrus,86,balsamic,64,warm spicy,63,,,1,1,1,1,100,1,100,100,100
85,Acqua di Stresa,Fiori di Stresa Acqua di Stresa for women,floral,130,fresh spicy,120,powdery,92,aromatic,52,woody,52,,,1,33,33,1,100,66,66,66,33
86,Acqua di Stresa,Lotus Acqua di Stresa for women,green,130,woody,118,fresh,102,aquatic,99,white floral,93,citrus,93,1,100,1,1,100,100,100,100,100
87,Acqua di Stresa,Mentha Citrata Acqua di Stresa for women and men,citrus,130,aromatic,106,fresh spicy,106,green,81,bitter,45,,,33,33,1,1,100,66,16,83,16
1,Acqua Novara,odo-res 47 Acqua Novara for women and men,woody,130,earthy,60,floral,56,yellow floral,54,balsamic,47,sweet,46,100,100,1,50,50,100,50,50,50
1,Acqua Novara,odo-res 47 Acqua Novara for women and men,woody,130,earthy,60,floral,56,yellow floral,54,balsamic,47,sweet,46,100,100,1,50,50,100,50,50,50
2,Acqua Novara,odo-res 73 Acqua Novara for women and men,green,130,woody,124,fresh spicy,118,musky,107,amber,107,balsamic,102,50,1,1,50,50,50,50,100,50
3,Acqua Novara,odo-res 79 Acqua Novara for women and men,balsamic,130,woody,86,amber,62,smoky,53,warm spicy,39,,,100,100,1,50,50,50,1,100,100
4,Acqua Reale,Bergamotto Royal Acqua Reale for women and men,citrus,130,fresh spicy,45,woody,40,vanilla,38,musky,31,fruity,28,50,1,1,1,100,50,50,100,50
5,Acqua Reale,Cedre Royal Acqua Reale for men,woody,130,citrus,71,aromatic,49,leather,43,earthy,43,,,100,1,1,1,100,100,1,100,1
6,Acqua Reale,Gardenia Royal Acqua Reale for women,citrus,130,white floral,93,honey,32,floral,26,rose,26,sweet,26,1,1,1,1,1,1,1,1,1
7,Acqua Reale,Lilas Royal Acqua Reale for women,woody,130,powdery,97,sweet,89,floral,88,vanilla,62,,,1,33,1,100,66,66,66,100,100
8,Acqua Reale,Vetiver Royal Acqua Reale for men,aromatic,130,woody,87,citrus,73,green,57,white floral,43,fresh spicy,42,1,33,1,33,66,66,66,100,66
9,Acque di Italia,Ambra di Venezia Acque di Italia for women and men,amber,130,balsamic,94,citrus,80,vanilla,57,animalic,54,,,100,28,42,1,1,1,1,1,1
10,Acque di Italia,Cedro di Pantelleria Acque di Italia for women and men,woody,130,citrus,91,powdery,55,musky,55,warm spicy,52,fresh spicy,52,1,100,1,1,1,50,1,50,1
11,Acque di Italia,Giglio di Sardegna Acque di Italia for women,citrus,130,white floral,126,sweet,61,woody,52,amber,50,,,100,20,1,1,20,1,1,40,1
12,Acque di Italia,Gran Bouquet Italiano Acque di Italia for women and men,aromatic,130,fresh spicy,111,woody,108,amber,55,white floral,42,floral,39,1,1,1,100,100,100,100,100,100
13,Acque di Italia,Iris di Toscana Acque di Italia for women,woody,130,aldehydic,128,floral,111,powdery,106,green,73,,,100,1,33,1,1,1,1,1,1
14,Acque di Italia,Muschio del Trentino Acque di Italia for women and men,woody,130,floral,91,musky,67,earthy,51,powdery,49,aromatic,49,1,1,1,1,1,1,1,1,1
15,Acque di Italia,Oleandro di Panarea Acque di Italia for women,floral,130,aquatic,79,white floral,50,sweet,43,fresh,37,rose,36,1,1,1,1,1,1,1,1,1
16,Acque di Italia,Peonia di Amalfi Acque di Italia for women,floral,130,green,78,white floral,62,fresh,50,musky,35,rose,34,1,100,1,1,1,1,1,1,1
17,Acque di Italia,Rosa di Portofino Acque di Italia for women,white floral,130,citrus,113,rose,95,aquatic,81,musky,68,,,1,100,1,1,1,33,1,1,1
